name,url,type,address,label,feature,price,comment1,comment2,comment3,comment_count,lng,lat
新辛品味(宽街店) 分店,/shop/13891754,川菜,东城区美术馆后街大取灯胡同2号 53633997,川菜 东四,黄豆焖猪手猪手 毛血旺 水煮牛肉,52,6.4,6.6,6.9,67,116.4141,39.936096
香妃烤鸡(新文化街店) 分店,/shop/2535892,小吃快餐,西城区新文化街乙40号 66055048,快餐/简餐 宣武门,烤鸡 烧饼 泡菜,23,7.8,7.2,7,67,116.37621,39.909794
相福四季涮肉(亦庄店) 分店,/shop/3438361,火锅,大兴区亦庄天华西路天华园二里三区5号楼 51061359,涮羊肉 亦庄,手切羊肉 羊排卷 精致羊肉卷,57,7.2,8,7.8,67,116.50087,39.80491
西安东关吉祥腊汁肉店(天通苑店) 分店,/shop/3178753,小吃快餐,昌平区东小口镇天通苑正门 ,其他小吃 天通苑,肉夹馍 臊子面 米皮,19,7.7,7,7.3,67,116.431465,40.069153
万斯阁西餐厅,/shop/2717158,自助餐,东城区王府井东街8号王府井希尔顿酒店5楼 58128888－8412,其他西餐 自助餐 王府井/东单,龙虾 三文鱼 腌鳕鱼,284,7.9,8.6,8.6,67,116.41981,39.920677
四方人,/shop/2253796,北京菜,西城区槐柏树街北里4号 83118758,家常菜 广内大街,烤鸭 宫保鸡丁 老北京烧羊肉,38,6.7,6.1,6.2,67,116.36057,39.90204
蜀渝人家(朝外店),/shop/562146,川菜,朝阳区朝阳门外大街38号蓝岛大厦后面 85622738,川菜 朝外大街,毛血旺 宫保鸡丁 川北凉粉,36,7,6.2,6.2,67,116.45629,39.92821
上海龙元汤包(阜成门店) 分店,/shop/1944193,小吃快餐,西城区阜成门内大街331号 ,包子 阜成门,牛肉包子 烧卖 香菇油菜,3,5.8,4.5,4.8,67,116.36463,39.929684
山德伟烤鸭店,/shop/3461761,川菜,石景山区八大处路甲26号 88960828,川菜 苹果园,烤鸭 酸汤鱼 铁板茄子,48,6.9,7,6.7,67,116.20567,39.953156
赛百味(嘉里中心店) 分店,/shop/508248,西餐,朝阳区光华路1号嘉里中心商场B1楼B15号 85297085,西式简餐 大望路,金枪鱼三明治 意大利香辣,22,7.4,6.8,7.5,67,116.46686,39.9197
茹仙古丽·新疆美食盛宴,/shop/14170992,新疆菜,东城区广渠门内大街27号鼎新大厦3楼 87103578,新疆菜 广渠门 国贸,抓饭 烤包子 红柳烤肉,84,6.5,6.9,6.8,67,116.44306,39.89994
拿渡麻辣香锅(武夷花园店) 分店,/shop/3645376,川菜,通州区通胡大街15号武夷花园底商北京华联3楼 13801275075,香锅 新华大街,牛蛙 藕片 百叶,65,6.7,7.1,6.6,67,116.70672,39.92388
苗韵竹荪鹅(香山店) 分店,/shop/2544139,火锅,海淀区香山南路南植物园西门对面 62599060,其他火锅 香山,竹荪 炖鹅 竹荪鹅,53,7.9,6.8,6.5,67,116.213974,39.967575
眉州东坡小吃(新世界女子百货店) 分店,/shop/6218511,小吃快餐,东城区东打磨厂7号新世界女子百货内 ,其他小吃 崇文门,担担面 蒸笼牛肉 红油馄饨,33,8,8.1,8.2,67,116.419304,39.90558
麦当劳(回龙观店) 分店,/shop/2653231,小吃快餐,昌平区回龙观北店时代广场1楼 ,快餐/简餐 回龙观,巨无霸 麦旋风 汉堡,24,6.9,7.2,7,67,116.34296,40.08579
麦当劳(定福庄店) 分店,/shop/3140938,小吃快餐,朝阳区定福庄北里1号 65766466,快餐/简餐 管庄,香辣鸡腿堡 新地 板烧鸡腿堡,24,8,8,8.1,67,116.56918,39.922134
柳州螺蛳粉(北苑店) 分店,/shop/13934046,小吃快餐,朝阳区清河营南街7号北苑华贸天地B1楼GFA05 56220890,粉面馆 北苑家园,猪脚粉 叉烧 酸笋,26,6.4,6.9,7.1,67,116.42793,40.047363
老门框爆肚(金宝街店) 分店,/shop/8071155,小吃快餐 火锅,东城区金宝街东段59号 83886698,老北京小吃 涮羊肉 王府井/东单,爆肚 肚仁 豆汁,81,8.1,8,8.3,67,116.436035,39.921803
荆楚源,/shop/2396122,湖北菜,朝阳区和平里青年沟路 84262028,湖北菜 安贞 和平里,热干面 豆皮 甲鱼,65,6.7,6.7,6.7,67,116.4216,39.96821
锦州老六烧烤,/shop/3158611,小吃快餐,丰台区莲宝路口北 88253199,烧烤 六里桥/丽泽桥,烤小串 烤鸡翅 疙瘩汤,54,6.7,5.7,5.7,67,116.31328,39.89598
金吉好运大酒楼,/shop/2992372,北京菜,东城区东土城路13号 84254709,家常菜 和平里,疙瘩汤 酸汤鮰鱼 老醋白菜,49,7.8,7.8,7.6,67,116.43818,39.95663
金蝉食府,/shop/5387568,北京菜,朝阳区华侨城甲2号院 87575099,家常菜 十八里店,烤鸭 鲍鱼红烧肉 干炸丸子,84,6.9,7,7.5,67,116.50703,39.87116
火山人酒吧,/shop/2393134,西餐,东城区南锣鼓巷143号 84011228,西式简餐 地安门 什刹海,水烟 薯条 火山人,48,7,8.1,7.7,67,116.4094,39.941437
护国寺小吃店(看丹桥店) 分店,/shop/5711265,小吃快餐,丰台区丰台南路168号 63798748,老北京小吃 看丹桥,奶油炸糕 羊杂汤 炸糕,14,8,7.7,7.9,67,116.29493,39.847157
护国寺小吃店(安定门店) 分店,/shop/5339772,小吃快餐,东城区安定门 64401569,老北京小吃 安定门,豌豆黄 驴打滚 糖火烧,17,7.8,7.4,7.6,67,116.42987,40.000114
虎太郎(新源街店) 分店,/shop/4703302,日本,朝阳区新源街2号 64621086,日本料理 亮马桥/三元桥,炸鸡块 炸串 辣牛筋豆腐,124,8.2,8.4,8.6,67,116.4584,39.95885
厚味居老北京炙子烤肉(吕家营店) 分店,/shop/5715409,小吃快餐,朝阳区十八里店南街26-56号 87695886,烧烤 十八里店,烤牛肉 烤羊肉 烤肥牛,65,8,7.8,7.6,67,116.47554,39.847763
鸿毛饺子(电子大厦店) 分店,/shop/2998960,小吃快餐,海淀区丹棱街3号中国电子大厦B座夹层 82607520,饺子 中关村,三鲜饺子 拌青笋丝 老醋花生,25,6.7,6.7,5.7,67,116.31843,39.98541
海逸中庭海鲜酒家(中青店) 分店,/shop/5919212,海鲜,朝阳区东三环北路19号中青大厦3楼 65910303,海鲜 粤菜 亮马桥/三元桥,东港片皮鸭 剁椒蒸海鲈 烤鸭,100,7.2,8.1,8.1,67,116.46752,39.93562
锅里鲜锅贴,/shop/2857900,小吃快餐,西城区复兴门外大街丁23号 68531901,其他小吃 复兴门,三鲜锅贴 锅贴 猪肉茴香锅贴,32,7.8,7.3,7.8,67,116.34591,39.913937
福顺居,/shop/2528395,北京菜,丰台区丰台桥南新华街西 63787393,家常菜 北大地,宫爆鸡丁 烤鸭 蓝莓山药,32,7.2,6.2,6.2,67,116.2947,39.84891
鹅和鸭西餐吧,/shop/2054668,火锅,朝阳区将台西路9-3号 64378399,其他西餐 婚宴酒店 望京,墨西哥玉米片 薯条 厨师沙拉,100,6.8,7.5,7.1,67,116.48237,39.979782
哆哆包涵,/shop/4078900,小吃快餐,海淀区中关村南大街33号国家图书馆对面 62195636,快餐/简餐 魏公村,招牌饭团 哆哆包涵饼 关东煮,18,6.8,6.2,7.2,67,116.33074,39.9503
东方饺子王(西三旗店) 分店,/shop/10661838,小吃快餐,昌平区回龙观建材西路87路上奥世纪中心2楼 82969775,饺子 清河,黄瓜鲜虾水饺 炝炒土豆丝 牛肉煎饺,36,8,8.1,8.1,67,116.33602,40.06258
稻香村(金台路店) 分店,/shop/2385748,小吃快餐,朝阳区金台路口南 85995016,老北京小吃 大望路,牛舌饼 山楂锅盔 枣糕,28,8.3,7.6,7.9,67,116.48463,39.928482
大粥锅(魏公村店) 分店,/shop/3270871,小吃快餐,海淀区魏公村11号 88572767,粥店 魏公村,八宝粥 特色肉饼,28,6.3,6.7,6.5,67,116.32926,39.96038
川坝子老火锅,/shop/13603044,火锅,朝阳区国美第一城餐饮街3号院1号楼底商 52068188,重庆火锅 十里堡,九宫盒火锅 毛肚 鸭血,89,8.4,8.5,8.4,67,116.519745,39.940323
竹香人家,/shop/1998856,北京菜,朝阳区西坝河东里28号 64667060,家常菜 婚宴酒店 左家庄,喝汤水煮鱼 水煮鱼 烤鱼,38,6.8,6.2,6.9,66,116.455315,39.97122
周记桂林米粉(静安庄店) 分店,/shop/2361583,小吃快餐,朝阳区静安西街12号楼旁 84484942,粉面馆 左家庄,牛腩米粉 酸笋米粉 香菇鸡肉米粉,12,7.7,6.2,6.9,66,116.451225,39.96577
众所粥知潮汕砂锅粥 分店,/shop/9964439,小吃快餐,西城区地安门外大街101号 13311344530,粥店 地安门,干贝虾蟹粥 流沙包 虾饺皇,49,8,7.9,7.9,66,116.40243,39.941982
知味食轩,/shop/513410,北京菜,昌平区回龙观镇北农路1号 80799333,家常菜 婚宴酒店 回龙观,水煮鱼 脱骨带鱼 南乳纸包鸡,32,7,7.1,6.7,66,116.30979,40.095863
蒸功夫包子铺(魏公村店) 分店,/shop/2078398,小吃快餐,海淀区魏公村韦伯豪小区2号楼对面 ,包子 魏公村,三鲜包 猪肉大葱包子 玫瑰豆沙包,3,7.2,5.8,6.6,66,116.32617,39.95941
赵家楼饭店餐厅,/shop/2422099,北京菜,东城区前赵家楼1号 65127722-1502,家常菜 婚宴酒店 建国门/北京站,大盘鱼 赵家楼香酥鸭 豆浆,39,7.6,7.3,7.4,66,0,0
鸭王烤鸭店(小屯店) 分店,/shop/3165706,北京菜,丰台区小屯路89号航天标准大厦院内 88108388,烤鸭 青塔,烤鸭 宫保虾球 温州拌面,83,6.7,7.1,6.8,66,116.25822,39.883408
寻常人家,/shop/5246947,北京菜,朝阳区金台里乙21号 85996966,家常菜 大望路,烤鸭 碧川辣子鸡 新派椒麻鸡,52,5.7,6.4,6.2,66,116.484276,39.925606
小俩口烤肉,/shop/4553892,小吃快餐,东城区北新桥三条19号 13911088760,烧烤 东直门 东四,烤扇贝 烤龙骨 烤五花肉,63,7.9,6,7.1,66,116.42753,39.94956
小黑牛涮涮锅(文化园东路店) 分店,/shop/5389446,火锅,大兴区经济开发区文化园东路6号亦庄创意文化广场3楼A10室 67859308,其他火锅 亦庄,肥牛 免费冰激凌 宽粉,49,8.2,8.2,8.3,66,116.50991,39.81686
田野家(双井店) 分店,/shop/583655,小吃快餐,朝阳区双井富力城内 58768625,快餐/简餐 双井,豆浆 皮蛋瘦肉粥 油条,20,6.1,6.2,6.1,66,116.45724,39.90045
潭柘嘉福饭店,/shop/515575,素菜,近郊门头沟区潭柘寺门口 60863587,素菜 门头沟,一指禅 地三鲜 佛跳墙,55,7,7.5,6.9,66,116.03783,39.882645
台湾夜市餐厅,/shop/4103753,小吃快餐,东城区东打磨厂街7号新世界百货B1楼 57121369,其他小吃 甜品饮品 崇文门,卤肉饭 牛肉面 担仔面,26,6.2,6.5,7,66,116.42452,39.904358
台湾食尚,/shop/5514643,小吃快餐,朝阳区曙光西里甲5号凤凰汇购物中心B124号 56383100,快餐/简餐 亮马桥/三元桥,台湾金品牛肉面 萝卜脆 卤肉饭,46,7,7.5,6.9,66,116.464645,39.967964
石尚居 分店,/shop/5421330,小吃快餐,朝阳区东四环南路9号燕莎奥特莱斯C座3楼 87386561,快餐/简餐 大望路,石锅黑椒肥牛饭 石锅 番茄酸汤肥牛米线,43,7.3,7.4,6.6,66,116.49243,39.8839
石磨房酒楼,/shop/3196600,北京菜,朝阳区高碑店华声天桥民俗文化街华膳园温泉饭店向北200米 87739270,家常菜 管庄,大棒骨 豆浆 宫保鸡丁,34,7.9,7.3,7.7,66,116.54954,39.902763
上庄水库烧烤物资站,/shop/2651575,小吃快餐,海淀区上庄镇上庄水库南岸中部 62470013,烧烤 景点/郊游 海淀其它,烧烤,57,6.8,6.8,6.2,66,116.210724,40.1117
庆丰包子铺(蒋宅口店) 分店,/shop/2189317,小吃快餐,西城区旧鼓楼大街安定门外蒋宅口82号 64259178,包子 地安门 什刹海,包子 炒肝,11,7,6.7,6.7,66,116.41489,39.967133
清华大学第十四学生食堂,/shop/1917850,小吃快餐,海淀区成府路45-1号清华园内 ,快餐/简餐 五道口,三鲜砂锅 瓦罐汤 麻辣烫,7,7,6.2,6.7,66,116.341324,39.999405
秦老大陕西羊肉泡馍,/shop/2049265,西北菜,海淀区北土城西路健德门桥桥西北角 62370493,西北菜 北太平庄,羊肉泡馍 臊子面 牛肉泡馍,26,7.2,7,7.1,66,116.38806,39.984344
美珍香(复兴路店) 分店,/shop/2363140,小吃快餐,海淀区复兴路甲23号城乡贸易中心西区1楼 ,熟食 食品茶酒 公主坟/万寿路,猪肉脯 牛肉脯 金钱猪肉脯,66,8.8,8.3,8.1,66,116.313995,39.914658
麦当劳(三元店) 分店,/shop/2821432,小吃快餐,朝阳区西坝河东里18号三元大厦1楼 84603426,快餐/简餐 左家庄,巨无霸 麦乐鸡 麦旋风,22,6.7,7.7,6.6,66,116.45387,39.969475
龙门烤鱼坊(回龙观龙腾苑店) 分店,/shop/2857300,川菜,昌平区育知东路回龙观龙腾苑五区14号楼 81725952,烤鱼 回龙观,烤鱼 没有 香辣烤鱼,58,6.8,6.5,6.4,66,116.34132,40.079952
龙隆昌食府,/shop/3113170,川菜,近郊延庆县高塔路9号 69148888,川菜 婚宴酒店 延庆县,土豆泥 烤鸭 脆皮鸡,62,7.4,7.6,7.6,66,115.98339,40.47061
老刘家泡馍馆(老店) 分店,/shop/2994235,小吃快餐,海淀区清河安宁庄东路72号 62922276,其他小吃 清河,肉夹馍 羊肉泡馍 油泼扯面,22,7,6.5,5.8,66,116.34087,40.044384
辣麻香锅(万达店) 分店,/shop/2466328,川菜,朝阳区建国路93号院万达广场15-1-33号 58206169,香锅 大望路,青笋 宽粉 藕片,54,6.9,7.2,6.7,66,116.479744,39.916435
肯德基(马连道店) 分店,/shop/2708050,小吃快餐,西城区马连道路11号家乐福内 63365972,快餐/简餐 广外大街,新奥尔良烤鸡腿堡 土豆泥,24,7.1,7.1,7.2,66,116.332794,39.8877
肯德基(汉光店) 分店,/shop/2779963,小吃快餐,西城区西单北大街176号汉光百货B1楼 66013043,快餐/简餐 西单,吮指原味鸡 奥尔良烤翅 蛋挞,22,6.5,6.4,6.8,66,116.38082,39.915455
金雨点私房菜,/shop/3134893,川菜,朝阳区百子湾路5号沿海赛洛城305-6号 87956821,川菜 大望路,鱼香肉丝 手撕鸡 锡纸鲈鱼,46,7.9,7.6,7.7,66,0,0
金爵皇朝金汤豆捞,/shop/5444388,火锅,东城区朝阳门桥西南角朝阳SOHO二期3楼 85197777,其他火锅 朝阳门,印尼青虾丸 雪花牛肉 小油条,265,8.5,9,9.1,66,116.461105,39.92642
简朴小院烤全羊,/shop/5261169,小吃快餐,顺义区顺义区后沙峪龙湾别墅北门 64862299,烧烤,烤全羊 烤羊腿 鸽子汤,88,7.2,7.1,6.8,66,116.513954,40.09198
吉祥馄饨(五彩城店) 分店,/shop/5304938,小吃快餐,海淀区清河中街68号五彩城购物中心5楼 ,快餐/简餐 清河,虾仁馄炖 全家福 鲜虾猪肉馄饨,15,7.7,7.6,7.5,66,116.342896,40.036194
黄金周饺子屋,/shop/2602036,小吃快餐,朝阳区芍药居 84649101,饺子 对外经贸,福建烩饭 铁板黑椒牛柳饭 滑蛋牛肉,11,7,5.4,6.5,66,116.43776,39.987736
华北厨艺楼,/shop/2398156,北京菜,朝阳区立军路 66714784,家常菜 亚运村,水煮鱼 连队包子 清炒西兰花,53,7.9,8.3,8,66,116.41854,40.05298
花季厨,/shop/2306755,川菜,近郊门头沟区新桥南大街49号 69833289,川菜 婚宴酒店 门头沟,松鼠桂鱼 红烧狮子头 烤鱼,47,7,6.9,7,66,116.115135,39.932987
胡大姐烤串,/shop/2085991,小吃快餐,丰台区西罗园四区甲34号 ,烧烤 洋桥/木樨园,脆骨 大腰子 肉筋,22,8.1,5,7.8,66,116.39475,39.86726
合兴港式火锅店,/shop/3195691,火锅,朝阳区阜通西大街南湖公园正门旁 64733633,其他火锅 望京,虾滑 雪花牛肉 安格斯牛肉,164,7.1,8.2,7.9,66,116.46724,39.987442
关二碳烤羊腿(采石路店) 分店,/shop/3513223,小吃快餐,海淀区采石路石材市场附近 68289370,烧烤 五棵松,烤羊腿 馒头片 肉筋,99,8.2,7.3,7.9,66,116.249954,39.901566
福祥居(富丰路店) 分店,/shop/2098594,北京菜,丰台区科学城富丰路4号工商联大厦1楼 63781655,家常菜 看丹桥,烤鸭 特色小炒 天府豆花,42,6.1,5.7,5.4,66,116.29088,39.842056
福香粤港式火锅城,/shop/2106658,火锅,朝阳区白家庄路3号北饴写字楼2楼 65061807,其他火锅 朝外大街,虾丸 海捞 海鲜套餐,77,8.3,7.7,8,66,116.46354,39.933838
丰茂串城,/shop/5576843,小吃快餐,通州区新华南路155号1楼 57137888,烧烤 果园,冷面 羊肉串 五花肉卷金针菇,62,7.7,7.8,7.6,66,116.66282,39.900738
贰3楼老北京四季涮肉,/shop/4520241,火锅,朝阳区朝阳公园南路1-4号 65931082,涮羊肉 朝阳公园/团结湖,手切羊肉 手切鲜磨档 鲜虾丸,76,7.8,7.7,7.5,66,116.48157,39.943165
东方饺子王(隆华奥特莱斯店) 分店,/shop/6350414,小吃快餐,顺义区顺义区贯通路东侧18号 89418372,饺子,黄瓜鲜虾饺子 炝拌土豆丝 酥鲫鱼,36,7.9,8.3,8.1,66,116.64653,40.136833
丁丁洋回转自助火锅(回龙观店) 分店,/shop/5357039,火锅,昌平区回龙观西大街北店时代广场B1楼物美大卖场西门入口处 80747185,其他火锅 回龙观,培根 哈密瓜 撒尿牛丸,36,7.1,7.1,7.8,66,116.34061,40.08583
大德祥老北京炸酱面大王(朝阳门... 分店,/shop/5267547,小吃快餐,东城区朝阳门内大街东水井胡同5号楼2楼 58646798,炸酱面 朝阳门,炸酱面 爆肚 炸灌肠,36,7.7,7.8,8,66,116.43829,39.929043
潮汕砂锅粥(什刹海店) 分店,/shop/8949070,小吃快餐,西城区前海西街千竿胡同2号 83220500,粥店 什刹海,干贝虾蟹粥 蛋黄流沙包 手剥笋,71,7.9,7.9,8.2,66,116.39578,39.940224
便宜坊烤鸭店(太阳宫店) 分店,/shop/8181556,北京菜,朝阳区太阳宫中路12号凯德mall5楼 84150879,烤鸭 亮马桥/三元桥,烤鸭 盐水鸭干 四喜烤麸,99,7.1,8,6.7,66,116.45411,39.978004
比格比萨(亦庄店) 分店,/shop/5198467,自助餐,大兴区天宝南街4号上海沙龙 67829295,比萨 自助餐 亦庄,蛋挞 鸡翅 巧克力草莓薄饼,52,7.1,7.8,7.8,66,116.50597,39.796368
Have Fun 有饭,/shop/13862933,西餐,海淀区上地十街辉煌国际西6楼103-104室 62410416,西式简餐 上地,三杯焗饭 鹰嘴豆帕尼尼 英式橘皮司康,43,7.7,8,8,66,116.30785,40.05923
粥面故事(松榆西里店) 分店,/shop/5353971,小吃快餐,朝阳区松榆西里43号楼1楼商业北侧A1号 87376895,快餐/简餐 劲松/潘家园,麻辣香锅 东坡饭 牛肉面,25,7.4,8,7.9,65,116.46827,39.88051
粥面故事(常营店) 分店,/shop/5637398,小吃快餐,朝阳区朝阳北路常营丽景园B1楼118号 57845087,快餐/简餐 管庄,皮蛋瘦肉粥 麻辣香锅 红烧牛肉面,26,7.6,8.1,8,65,116.593,39.93332
真友面,/shop/4127630,小吃快餐,朝阳区芍药居小区222号楼底商 ,粉面馆 对外经贸,羊蝎子 烤串 田螺,28,7,6.9,6.8,65,116.443214,39.9947
渝川一品,/shop/9037064,川菜,东城区春秀路幸福二村24-1号 52838005,川菜 三里屯,芥末虾球 水煮鱼 自制酸梅汤,77,8.3,8.3,8.5,65,116.45129,39.945957
义盛和酒楼,/shop/1954168,北京菜,昌平区北七家镇工业园路口 81768188,家常菜,烤鸭 大拌菜 宫保鸡丁,47,6.9,6.9,6.6,65,116.42941,40.12396
小豆面馆(北苑店) 分店,/shop/4285497,小吃快餐,朝阳区亚奥北苑路甲13号北辰购物中心B1楼 84925717,粉面馆 北苑家园,茄子豆角饭 炸酱面 茄子豆角面,19,5.6,6.5,5.9,65,0,0
西便门美式炸鸡,/shop/6083220,小吃快餐,西城区西便门内大街 ,其他小吃 复兴门,美式炸鸡 炸鸡腿 炸鸡排,18,9.1,7.8,8.5,65,116.35973,39.89802
西北吹来莜面馆,/shop/1919527,西北菜,西城区宣武门外大街93号 63034808,西北菜 宣武门,凉拌莜面 蒜烧鲶鱼 莜面,20,7.1,5.8,6.3,65,116.380554,39.901913
望京7号餐馆酒吧,/shop/3542536,火锅,朝阳区花家地南街甲7号 64721176,涮羊肉 清真菜 望京,大盘鸡 烤包子 宫氏酱牛肉,60,7.2,7.5,7.3,65,116.476494,39.983673
思清驴肉店,/shop/2075407,小吃快餐,丰台区刘家窑北里琉璃井 ,其他小吃 刘家窑,驴肉火烧 驴杂汤 清汤,12,7.6,4,5.7,65,116.410545,39.872322
双子座咖啡吧(安贞店),/shop/4287152,西餐,朝阳区北三环东路36号环球贸易中心E座1楼 ,更多咖啡厅 西式简餐 安贞,金枪鱼三明治 香辣鸡翅 招牌牛肉面,40,6.7,7.8,7.6,65,116.41668,39.97433
十面飘香,/shop/3682132,川菜,海淀区花园路27号 82015836,山西菜 川菜 北太平庄,酸菜什锦锅 功夫鱼 台蘑炖土鸡,33,5.7,6,5.9,65,116.37191,39.97433
山哥山妹(小营桥店) 分店,/shop/4086559,川菜,海淀区小营桥东侧 58460807,川菜 清河,烤鱼 麻辣香锅 干锅树姑,42,6.7,6.6,6.2,65,-130.13231,40.042408
三元梅园(六道口店) 分店,/shop/2852569,小吃快餐,海淀区六道口金码大厦对面 ,老北京小吃 五道口,双皮奶 红豆双皮奶酪 原味奶酪,15,6.2,6.4,6.6,65,116.359856,40.008125
萨莉亚(顺义新世界店) 分店,/shop/6178483,西餐,顺义区顺义区新顺南大街18号新世界百货6楼 60406010,西式简餐,肉酱多利亚饭 金枪鱼披萨 意面,39,7.9,8,8.4,65,116.65874,40.13231
全聚德烤鸭店(亦庄店) 分店,/shop/4729180,北京菜,朝阳区博大路8号城润广场A座 58029299,烤鸭 婚宴酒店 十八里店,烤鸭 芥末鸭掌 火燎鸭心,144,8,8.2,7.9,65,116.49077,39.8243
